generated_index,candidate_id,prompt_window_id,real_index,activity_name,chest_gyro_x_mean_zerr,chest_gyro_x_std_relerr,chest_gyro_x_range_zerr,chest_gyro_x_stats_score,chest_gyro_y_mean_zerr,chest_gyro_y_std_relerr,chest_gyro_y_range_zerr,chest_gyro_y_stats_score,chest_gyro_z_mean_zerr,chest_gyro_z_std_relerr,chest_gyro_z_range_zerr,chest_gyro_z_stats_score,mean_zerr_avg,std_relerr_avg,range_zerr_avg,stats_score,max_channel_stats_score
195,200,5812,200,running,0.06748904804653016,0.36045263663376914,2.376147942672862,0.6464062624066922,0.013698627971685837,0.24362983841162464,0.6953921198844908,0.24200981053022236,0.01659774924567736,0.06491977986454747,0.33841087920261703,0.10028918748461335,0.03259514175463112,0.2230007516366471,1.13665031391999,0.3295684201405093,0.6464062624066922
276,281,5893,281,running,0.0007350338490048073,0.1383065419441768,1.426127556119305,0.3408421415411337,0.15370913747907078,0.36196028989533774,0.9407349517243138,0.39441476129462616,0.1609332483214668,0.311676977555963,0.48130358170859416,0.28530480669269076,0.10512580654984745,0.27064793646515917,0.9493886965174044,0.34018723650948357,0.39441476129462616
190,195,5807,195,running,0.003733392326247613,0.3579842791652048,1.9453892082568036,0.5337649102479417,0.007954211936022975,0.4149843058439003,1.1371167753223066,0.39659876217643064,0.13121854295688015,0.014063073056084863,0.18008117590631767,0.09412888158644955,0.047635382406383577,0.26234388602173,1.0875290531618091,0.3414975180036073,0.5337649102479417
282,288,5900,288,running,0.08876390496044174,0.3336176522823708,1.7058382319221366,0.5101202692815523,0.00040818164618059636,0.06588785979198619,0.8547318077223837,0.19746477811974344,0.020900279558621924,0.4312737996761616,0.8448023759401763,0.34983010688194865,0.03669078872174809,0.27692643725017285,1.1351241385282322,0.35247171809441485,0.5101202692815523
248,253,5865,253,running,0.07439714764254261,0.20887560254395615,2.242210135315404,0.5617511271376803,0.1588837799833556,0.15869306418668977,0.5357202360197173,0.2341747848719616,0.10983291103353136,0.24429451924294332,0.6495213058993066,0.27155523329045117,0.11437127955314319,0.20395439532452975,1.142483892411476,0.3558270484333644,0.5617511271376803
280,286,5898,286,running,0.049461084866061024,0.3459514748453485,2.1056683801411364,0.5792986999127911,0.15513954125866503,0.14788615469839056,0.7921852507845026,0.2796473285397228,0.03221855455676451,0.050578040792452546,0.9337778612477889,0.21987421038924462,0.07893972689383018,0.18147189011206388,1.2772104973911427,0.3596067462805862,0.5792986999127911
189,194,5806,194,running,0.01026896895237372,0.44881020297466867,2.1658883249255974,0.6168093337559365,0.11331614597919329,0.1816921070558861,0.7195159080370549,0.26190648282144274,0.003461593835776521,0.20154843806399736,0.5939605264778597,0.20079611805548148,0.04234890292244784,0.2773502493648507,1.1597882531468373,0.3598373115442869,0.6168093337559365
225,230,5842,230,running,0.030120544496335486,0.41181452650772893,2.5990541129363214,0.6965848509888901,0.0035100788981826257,0.024912163063331917,0.5707440847232018,0.1255177137292462,0.0363264810325753,0.18956124884450531,0.9349364508930434,0.27734238212944096,0.023319034809031136,0.20876264613852205,1.3682448828508555,0.3664816489491924,0.6965848509888901
264,269,5881,269,running,0.041072578538547865,0.24317287676262128,1.689067462574352,0.4515116746353381,0.05700464989026823,0.44065219726510313,0.7299155797580035,0.3450458548137493,0.26662965895699675,0.14118657346631658,0.8544535926130952,0.3340172114919444,0.12156896246193762,0.27500388249801366,1.0911455449818168,0.37685824698034387,0.4515116746353381
208,213,5825,213,running,0.022547719274172536,0.3604243067165791,1.8930053482607903,0.5317898800484587,0.14990659188383385,0.29717067057030067,0.9073440364666671,0.36029971227498725,0.12274500285585721,0.2514027158419291,0.5057746601104737,0.2508140195012093,0.09839977133795452,0.3029992310429363,1.1020413482793103,0.3809678706082184,0.5317898800484587
290,296,5908,296,running,0.029795204507453103,0.008864470890590186,1.7203945854731968,0.3595427872538567,0.050074913076809904,0.28001876574570245,1.0428321135082264,0.34060389423065024,0.1513404259656338,0.3875982913565128,1.1824758068044137,0.4520706482897414,0.07707018118329893,0.22549384266426845,1.315234168595279,0.3840724432580828,0.4520706482897414
188,193,5805,193,running,0.25215498660643076,0.09557982572575209,1.6204766411142253,0.46318925315571824,0.2629021409202397,0.8398792763066486,0.4165519473998527,0.5244229563707259,0.026347879420649686,0.013086819500656634,0.8039122763134184,0.17655633483120622,0.1804683356491067,0.3161819738443524,0.946980288275832,0.38805618145255005,0.5244229563707259
